timestamp,beats per minute,data source
2017-10-08T09:19:50Z,92.0,Charge HR
2017-10-08T09:19:55Z,93.0,Charge HR
2017-10-08T09:20:00Z,94.0,Charge HR
2017-10-08T09:20:05Z,95.0,Charge HR
2017-10-08T09:20:10Z,96.0,Charge HR
2017-10-08T09:20:20Z,98.0,Charge HR
2017-10-08T09:20:25Z,99.0,Charge HR
2017-10-08T09:20:30Z,100.0,Charge HR
2017-10-08T09:20:35Z,99.0,Charge HR
2017-10-08T09:20:40Z,100.0,Charge HR
2017-10-08T09:20:55Z,101.0,Charge HR
2017-10-08T09:21:00Z,105.0,Charge HR
2017-10-08T09:21:10Z,107.0,Charge HR
2017-10-08T09:21:15Z,106.0,Charge HR
2017-10-08T09:21:20Z,110.0,Charge HR
2017-10-08T09:21:25Z,111.0,Charge HR
2017-10-08T09:21:30Z,113.0,Charge HR
2017-10-08T09:21:35Z,111.0,Charge HR
2017-10-08T09:21:45Z,110.0,Charge HR
2017-10-08T09:21:50Z,109.0,Charge HR
2017-10-08T09:21:55Z,111.0,Charge HR
2017-10-08T09:22:00Z,110.0,Charge HR
2017-10-08T09:22:10Z,108.0,Charge HR
2017-10-08T09:22:15Z,107.0,Charge HR
2017-10-08T09:22:20Z,106.0,Charge HR
2017-10-08T09:22:35Z,106.0,Charge HR
2017-10-08T09:22:40Z,107.0,Charge HR
2017-10-08T09:22:45Z,109.0,Charge HR
2017-10-08T09:22:50Z,110.0,Charge HR
2017-10-08T09:22:55Z,111.0,Charge HR
2017-10-08T09:23:00Z,110.0,Charge HR
2017-10-08T09:23:05Z,113.0,Charge HR
2017-10-08T09:23:15Z,112.0,Charge HR
2017-10-08T09:23:25Z,113.0,Charge HR
2017-10-08T09:23:30Z,114.0,Charge HR
2017-10-08T09:23:45Z,114.0,Charge HR
2017-10-08T09:24:00Z,115.0,Charge HR
2017-10-08T09:24:10Z,117.0,Charge HR
2017-10-08T09:24:20Z,118.0,Charge HR
2017-10-08T09:24:25Z,119.0,Charge HR
2017-10-08T09:24:40Z,119.0,Charge HR
2017-10-08T09:24:50Z,118.0,Charge HR
2017-10-08T09:25:05Z,118.0,Charge HR
2017-10-08T09:25:15Z,117.0,Charge HR
2017-10-08T09:25:30Z,115.0,Charge HR
2017-10-08T09:25:40Z,116.0,Charge HR
2017-10-08T09:25:55Z,117.0,Charge HR
2017-10-08T09:26:00Z,118.0,Charge HR
2017-10-08T09:26:05Z,120.0,Charge HR
2017-10-08T09:26:10Z,124.0,Charge HR
2017-10-08T09:26:15Z,127.0,Charge HR
2017-10-08T09:26:20Z,130.0,Charge HR
2017-10-08T09:26:25Z,131.0,Charge HR
2017-10-08T09:26:30Z,132.0,Charge HR
2017-10-08T09:26:35Z,133.0,Charge HR
2017-10-08T09:26:40Z,134.0,Charge HR
2017-10-08T09:26:50Z,132.0,Charge HR
2017-10-08T09:26:55Z,130.0,Charge HR
2017-10-08T09:27:00Z,129.0,Charge HR
2017-10-08T09:27:05Z,127.0,Charge HR
2017-10-08T09:27:10Z,122.0,Charge HR
2017-10-08T09:27:15Z,120.0,Charge HR
2017-10-08T09:27:20Z,117.0,Charge HR
2017-10-08T09:27:25Z,116.0,Charge HR
2017-10-08T09:27:35Z,117.0,Charge HR
2017-10-08T09:27:40Z,115.0,Charge HR
2017-10-08T09:27:45Z,112.0,Charge HR
2017-10-08T09:27:50Z,114.0,Charge HR
2017-10-08T09:28:00Z,113.0,Charge HR
2017-10-08T09:28:05Z,114.0,Charge HR
2017-10-08T09:28:10Z,111.0,Charge HR
2017-10-08T09:28:25Z,111.0,Charge HR
2017-10-08T09:28:35Z,110.0,Charge HR
2017-10-08T09:28:40Z,107.0,Charge HR
2017-10-08T09:28:45Z,105.0,Charge HR
2017-10-08T09:28:50Z,103.0,Charge HR
2017-10-08T09:28:55Z,99.0,Charge HR
2017-10-08T09:29:00Z,98.0,Charge HR
2017-10-08T09:29:05Z,96.0,Charge HR
2017-10-08T09:29:10Z,94.0,Charge HR
2017-10-08T09:29:15Z,95.0,Charge HR
2017-10-08T09:29:20Z,94.0,Charge HR
2017-10-08T09:29:35Z,90.0,Charge HR
2017-10-08T09:29:40Z,88.0,Charge HR
2017-10-08T09:29:45Z,90.0,Charge HR
2017-10-08T09:29:55Z,89.0,Charge HR
2017-10-08T09:30:00Z,88.0,Charge HR
2017-10-08T09:30:10Z,90.0,Charge HR
2017-10-08T09:30:15Z,89.0,Charge HR
2017-10-08T09:30:25Z,90.0,Charge HR
2017-10-08T09:30:35Z,92.0,Charge HR
2017-10-08T09:30:40Z,96.0,Charge HR
2017-10-08T09:30:50Z,95.0,Charge HR
2017-10-08T09:30:55Z,94.0,Charge HR
2017-10-08T09:31:00Z,93.0,Charge HR
2017-10-08T09:31:05Z,87.0,Charge HR
2017-10-08T09:31:10Z,88.0,Charge HR
2017-10-08T09:31:15Z,87.0,Charge HR
2017-10-08T09:31:20Z,85.0,Charge HR
2017-10-08T09:31:25Z,83.0,Charge HR
2017-10-08T09:31:30Z,81.0,Charge HR
2017-10-08T09:31:35Z,79.0,Charge HR
2017-10-08T09:31:40Z,78.0,Charge HR
2017-10-08T09:31:55Z,75.0,Charge HR
2017-10-08T09:32:00Z,69.0,Charge HR
2017-10-08T09:32:05Z,71.0,Charge HR
2017-10-08T09:32:15Z,92.0,Charge HR
2017-10-08T09:32:20Z,94.0,Charge HR
2017-10-08T09:32:30Z,96.0,Charge HR
2017-10-08T09:32:35Z,98.0,Charge HR
2017-10-08T09:32:40Z,100.0,Charge HR
2017-10-08T09:32:45Z,101.0,Charge HR
2017-10-08T09:32:55Z,100.0,Charge HR
2017-10-08T09:33:00Z,99.0,Charge HR
2017-10-08T09:33:05Z,96.0,Charge HR
2017-10-08T09:33:10Z,95.0,Charge HR
2017-10-08T09:33:15Z,93.0,Charge HR
2017-10-08T09:33:20Z,87.0,Charge HR
2017-10-08T09:33:35Z,89.0,Charge HR
2017-10-08T09:33:40Z,90.0,Charge HR
2017-10-08T09:33:45Z,91.0,Charge HR
2017-10-08T09:34:00Z,90.0,Charge HR
2017-10-08T09:34:05Z,89.0,Charge HR
2017-10-08T09:34:10Z,88.0,Charge HR
2017-10-08T09:34:20Z,83.0,Charge HR
2017-10-08T09:34:25Z,79.0,Charge HR
2017-10-08T09:34:30Z,82.0,Charge HR
2017-10-08T09:34:35Z,84.0,Charge HR
2017-10-08T09:34:45Z,85.0,Charge HR
2017-10-08T09:34:50Z,84.0,Charge HR
2017-10-08T09:34:55Z,90.0,Charge HR
2017-10-08T09:35:00Z,91.0,Charge HR
2017-10-08T09:35:05Z,90.0,Charge HR
2017-10-08T09:35:15Z,89.0,Charge HR
2017-10-08T09:35:25Z,89.0,Charge HR
2017-10-08T09:35:30Z,88.0,Charge HR
2017-10-08T09:35:35Z,86.0,Charge HR
2017-10-08T09:35:40Z,85.0,Charge HR
2017-10-08T09:35:50Z,87.0,Charge HR
2017-10-08T09:35:55Z,86.0,Charge HR
2017-10-08T09:36:00Z,84.0,Charge HR
2017-10-08T09:36:05Z,83.0,Charge HR
2017-10-08T09:36:10Z,83.0,Charge HR
2017-10-08T09:36:15Z,87.0,Charge HR
2017-10-08T09:36:20Z,88.0,Charge HR
2017-10-08T09:36:30Z,86.0,Charge HR
2017-10-08T09:36:35Z,88.0,Charge HR
2017-10-08T09:36:40Z,86.0,Charge HR
2017-10-08T09:36:45Z,83.0,Charge HR
2017-10-08T09:36:50Z,84.0,Charge HR
2017-10-08T09:36:55Z,89.0,Charge HR
2017-10-08T09:37:00Z,91.0,Charge HR
2017-10-08T09:37:05Z,96.0,Charge HR
2017-10-08T09:37:15Z,95.0,Charge HR
2017-10-08T09:37:20Z,92.0,Charge HR
2017-10-08T09:37:25Z,91.0,Charge HR
2017-10-08T09:37:40Z,90.0,Charge HR
2017-10-08T09:37:45Z,88.0,Charge HR
2017-10-08T09:37:55Z,87.0,Charge HR
2017-10-08T09:38:10Z,85.0,Charge HR
2017-10-08T09:38:15Z,81.0,Charge HR
2017-10-08T09:38:20Z,80.0,Charge HR
2017-10-08T09:38:25Z,80.0,Charge HR
2017-10-08T09:38:40Z,80.0,Charge HR
2017-10-08T09:38:50Z,79.0,Charge HR
2017-10-08T09:38:55Z,77.0,Charge HR
2017-10-08T09:39:00Z,73.0,Charge HR
2017-10-08T09:39:05Z,73.0,Charge HR
2017-10-08T09:39:15Z,74.0,Charge HR
2017-10-08T09:39:20Z,73.0,Charge HR
2017-10-08T09:39:30Z,70.0,Charge HR
2017-10-08T09:39:35Z,72.0,Charge HR
2017-10-08T09:39:45Z,71.0,Charge HR
2017-10-08T09:39:50Z,72.0,Charge HR
2017-10-08T09:40:00Z,73.0,Charge HR
2017-10-08T09:40:10Z,74.0,Charge HR
2017-10-08T09:40:15Z,73.0,Charge HR
2017-10-08T09:40:20Z,72.0,Charge HR
2017-10-08T09:40:30Z,74.0,Charge HR
2017-10-08T09:40:35Z,76.0,Charge HR
2017-10-08T09:40:40Z,74.0,Charge HR
2017-10-08T09:40:45Z,75.0,Charge HR
2017-10-08T09:40:55Z,77.0,Charge HR
2017-10-08T09:41:00Z,78.0,Charge HR
2017-10-08T09:41:05Z,80.0,Charge HR
2017-10-08T09:41:10Z,81.0,Charge HR
2017-10-08T09:41:25Z,80.0,Charge HR
2017-10-08T09:41:35Z,79.0,Charge HR
2017-10-08T09:41:45Z,81.0,Charge HR
2017-10-08T09:42:00Z,81.0,Charge HR
2017-10-08T09:42:05Z,83.0,Charge HR
2017-10-08T09:42:10Z,80.0,Charge HR
2017-10-08T09:42:25Z,77.0,Charge HR
2017-10-08T09:42:30Z,86.0,Charge HR
2017-10-08T09:42:40Z,87.0,Charge HR
2017-10-08T09:42:45Z,86.0,Charge HR
2017-10-08T09:43:00Z,87.0,Charge HR
2017-10-08T09:43:10Z,88.0,Charge HR
2017-10-08T09:43:15Z,89.0,Charge HR
2017-10-08T09:43:20Z,88.0,Charge HR
2017-10-08T09:43:25Z,87.0,Charge HR
2017-10-08T09:43:30Z,86.0,Charge HR
2017-10-08T09:43:40Z,89.0,Charge HR
2017-10-08T09:43:50Z,90.0,Charge HR
2017-10-08T09:43:55Z,93.0,Charge HR
2017-10-08T09:44:10Z,93.0,Charge HR
2017-10-08T09:44:25Z,93.0,Charge HR
2017-10-08T09:44:35Z,89.0,Charge HR
2017-10-08T09:44:40Z,90.0,Charge HR
2017-10-08T09:44:45Z,92.0,Charge HR
2017-10-08T09:44:50Z,91.0,Charge HR
2017-10-08T09:44:55Z,89.0,Charge HR
2017-10-08T09:45:00Z,88.0,Charge HR
2017-10-08T09:45:05Z,89.0,Charge HR
2017-10-08T09:45:10Z,88.0,Charge HR
2017-10-08T09:45:15Z,89.0,Charge HR
2017-10-08T09:45:20Z,88.0,Charge HR
2017-10-08T09:45:25Z,86.0,Charge HR
2017-10-08T09:45:35Z,85.0,Charge HR
2017-10-08T09:45:50Z,81.0,Charge HR
2017-10-08T09:45:55Z,88.0,Charge HR
2017-10-08T09:46:00Z,88.0,Charge HR
2017-10-08T09:46:05Z,86.0,Charge HR
2017-10-08T09:46:15Z,85.0,Charge HR
2017-10-08T09:46:20Z,83.0,Charge HR
2017-10-08T09:46:30Z,81.0,Charge HR
2017-10-08T09:46:35Z,81.0,Charge HR
2017-10-08T09:46:40Z,82.0,Charge HR
2017-10-08T09:46:45Z,83.0,Charge HR
2017-10-08T09:46:50Z,85.0,Charge HR
2017-10-08T09:46:55Z,88.0,Charge HR
2017-10-08T09:47:00Z,90.0,Charge HR
2017-10-08T09:47:05Z,87.0,Charge HR
2017-10-08T09:47:15Z,88.0,Charge HR
2017-10-08T09:47:20Z,87.0,Charge HR
2017-10-08T09:47:25Z,86.0,Charge HR
2017-10-08T09:47:30Z,84.0,Charge HR
2017-10-08T09:47:40Z,87.0,Charge HR
2017-10-08T09:47:45Z,90.0,Charge HR
2017-10-08T09:47:50Z,91.0,Charge HR
2017-10-08T09:47:55Z,94.0,Charge HR
2017-10-08T09:48:00Z,98.0,Charge HR
2017-10-08T09:48:05Z,99.0,Charge HR
2017-10-08T09:48:10Z,98.0,Charge HR
2017-10-08T09:48:15Z,99.0,Charge HR
2017-10-08T09:48:20Z,98.0,Charge HR
2017-10-08T09:48:25Z,93.0,Charge HR
2017-10-08T09:48:30Z,88.0,Charge HR
2017-10-08T09:48:35Z,89.0,Charge HR
2017-10-08T09:48:40Z,87.0,Charge HR
2017-10-08T09:48:45Z,85.0,Charge HR
2017-10-08T09:48:50Z,88.0,Charge HR
2017-10-08T09:48:55Z,93.0,Charge HR
2017-10-08T09:49:00Z,94.0,Charge HR
2017-10-08T09:49:05Z,93.0,Charge HR
2017-10-08T09:49:10Z,89.0,Charge HR
2017-10-08T09:49:25Z,89.0,Charge HR
2017-10-08T09:49:35Z,87.0,Charge HR
2017-10-08T09:49:40Z,85.0,Charge HR
2017-10-08T09:49:45Z,83.0,Charge HR
2017-10-08T09:49:55Z,84.0,Charge HR
2017-10-08T09:50:00Z,82.0,Charge HR
2017-10-08T09:50:05Z,83.0,Charge HR
2017-10-08T09:50:10Z,84.0,Charge HR
2017-10-08T09:50:20Z,83.0,Charge HR
2017-10-08T09:50:25Z,81.0,Charge HR
2017-10-08T09:50:30Z,78.0,Charge HR
2017-10-08T09:50:35Z,77.0,Charge HR
2017-10-08T09:50:40Z,81.0,Charge HR
2017-10-08T09:50:45Z,84.0,Charge HR
2017-10-08T09:51:00Z,84.0,Charge HR
2017-10-08T09:51:10Z,87.0,Charge HR
2017-10-08T09:51:15Z,88.0,Charge HR
2017-10-08T09:51:25Z,85.0,Charge HR
2017-10-08T09:51:30Z,85.0,Charge HR
2017-10-08T09:51:35Z,87.0,Charge HR
2017-10-08T09:51:40Z,90.0,Charge HR
2017-10-08T09:51:45Z,89.0,Charge HR
2017-10-08T09:51:55Z,91.0,Charge HR
2017-10-08T09:52:05Z,90.0,Charge HR
2017-10-08T09:52:10Z,88.0,Charge HR
2017-10-08T09:52:15Z,84.0,Charge HR
2017-10-08T09:52:20Z,87.0,Charge HR
2017-10-08T09:52:25Z,84.0,Charge HR
2017-10-08T09:52:30Z,81.0,Charge HR
2017-10-08T09:52:35Z,79.0,Charge HR
2017-10-08T09:52:40Z,80.0,Charge HR
2017-10-08T09:52:45Z,82.0,Charge HR
2017-10-08T09:52:50Z,85.0,Charge HR
2017-10-08T09:52:55Z,86.0,Charge HR
2017-10-08T09:53:00Z,90.0,Charge HR
2017-10-08T09:53:05Z,92.0,Charge HR
2017-10-08T09:53:10Z,93.0,Charge HR
2017-10-08T09:53:20Z,93.0,Charge HR
2017-10-08T09:53:25Z,92.0,Charge HR
2017-10-08T09:53:30Z,89.0,Charge HR
2017-10-08T09:53:35Z,88.0,Charge HR
2017-10-08T09:53:40Z,87.0,Charge HR
2017-10-08T09:53:55Z,87.0,Charge HR
2017-10-08T09:54:05Z,86.0,Charge HR
2017-10-08T09:54:10Z,84.0,Charge HR
2017-10-08T09:54:15Z,84.0,Charge HR
2017-10-08T09:54:20Z,86.0,Charge HR
2017-10-08T09:54:25Z,89.0,Charge HR
2017-10-08T09:54:30Z,90.0,Charge HR
2017-10-08T09:54:35Z,91.0,Charge HR
2017-10-08T09:54:40Z,93.0,Charge HR
2017-10-08T09:54:45Z,89.0,Charge HR
2017-10-08T09:54:50Z,88.0,Charge HR
2017-10-08T09:54:55Z,90.0,Charge HR
2017-10-08T09:55:00Z,92.0,Charge HR
2017-10-08T09:55:05Z,94.0,Charge HR
2017-10-08T09:55:20Z,91.0,Charge HR
2017-10-08T09:55:25Z,93.0,Charge HR
2017-10-08T09:55:30Z,94.0,Charge HR
2017-10-08T09:55:35Z,93.0,Charge HR
2017-10-08T09:55:40Z,96.0,Charge HR
2017-10-08T09:55:45Z,97.0,Charge HR
2017-10-08T09:55:55Z,96.0,Charge HR
2017-10-08T09:56:00Z,94.0,Charge HR
2017-10-08T09:56:05Z,96.0,Charge HR
2017-10-08T09:56:10Z,98.0,Charge HR
2017-10-08T09:56:20Z,99.0,Charge HR
2017-10-08T09:56:25Z,100.0,Charge HR
2017-10-08T09:56:30Z,100.0,Charge HR
2017-10-08T09:56:35Z,98.0,Charge HR
2017-10-08T09:56:40Z,97.0,Charge HR
2017-10-08T09:56:45Z,100.0,Charge HR
2017-10-08T09:56:50Z,102.0,Charge HR
2017-10-08T09:56:55Z,100.0,Charge HR
2017-10-08T09:57:00Z,101.0,Charge HR
2017-10-08T09:57:05Z,102.0,Charge HR
2017-10-08T09:57:10Z,105.0,Charge HR
2017-10-08T09:57:15Z,106.0,Charge HR
2017-10-08T09:57:30Z,106.0,Charge HR
2017-10-08T09:57:35Z,102.0,Charge HR
2017-10-08T09:57:40Z,99.0,Charge HR
2017-10-08T09:57:45Z,97.0,Charge HR
2017-10-08T09:57:50Z,93.0,Charge HR
2017-10-08T09:57:55Z,90.0,Charge HR
2017-10-08T09:58:10Z,91.0,Charge HR
2017-10-08T09:58:15Z,92.0,Charge HR
2017-10-08T09:58:20Z,91.0,Charge HR
2017-10-08T09:58:25Z,87.0,Charge HR
2017-10-08T09:58:30Z,88.0,Charge HR
2017-10-08T09:58:35Z,93.0,Charge HR
2017-10-08T09:58:40Z,89.0,Charge HR
2017-10-08T09:58:45Z,88.0,Charge HR
2017-10-08T09:58:50Z,89.0,Charge HR
2017-10-08T09:58:55Z,86.0,Charge HR
2017-10-08T09:59:05Z,88.0,Charge HR
2017-10-08T09:59:10Z,85.0,Charge HR
2017-10-08T09:59:15Z,84.0,Charge HR
2017-10-08T09:59:20Z,81.0,Charge HR
2017-10-08T09:59:25Z,77.0,Charge HR
2017-10-08T09:59:30Z,70.0,Charge HR
2017-10-08T09:59:40Z,74.0,Charge HR
2017-10-08T09:59:45Z,78.0,Charge HR
2017-10-08T09:59:50Z,82.0,Charge HR
2017-10-08T09:59:55Z,88.0,Charge HR
2017-10-08T10:00:00Z,92.0,Charge HR
2017-10-08T10:00:05Z,86.0,Charge HR
2017-10-08T10:00:10Z,79.0,Charge HR
2017-10-08T10:00:15Z,76.0,Charge HR
2017-10-08T10:00:20Z,79.0,Charge HR
2017-10-08T10:00:25Z,81.0,Charge HR
2017-10-08T10:00:30Z,75.0,Charge HR
2017-10-08T10:00:35Z,77.0,Charge HR
2017-10-08T10:00:40Z,78.0,Charge HR
2017-10-08T10:00:45Z,77.0,Charge HR
2017-10-08T10:00:50Z,75.0,Charge HR
2017-10-08T10:00:55Z,74.0,Charge HR
2017-10-08T10:01:00Z,75.0,Charge HR
2017-10-08T10:01:10Z,74.0,Charge HR
2017-10-08T10:01:25Z,74.0,Charge HR
2017-10-08T10:01:30Z,69.0,Charge HR
2017-10-08T10:01:40Z,70.0,Charge HR
2017-10-08T10:01:55Z,72.0,Charge HR
2017-10-08T10:02:00Z,75.0,Charge HR
2017-10-08T10:02:05Z,77.0,Charge HR
2017-10-08T10:02:10Z,81.0,Charge HR
2017-10-08T10:02:15Z,85.0,Charge HR
2017-10-08T10:02:20Z,82.0,Charge HR
2017-10-08T10:02:25Z,84.0,Charge HR
2017-10-08T10:02:30Z,78.0,Charge HR
2017-10-08T10:02:35Z,76.0,Charge HR
2017-10-08T10:02:40Z,78.0,Charge HR
2017-10-08T10:02:45Z,76.0,Charge HR
2017-10-08T10:02:50Z,78.0,Charge HR
2017-10-08T10:02:55Z,80.0,Charge HR
2017-10-08T10:03:00Z,81.0,Charge HR
2017-10-08T10:03:05Z,79.0,Charge HR
2017-10-08T10:03:10Z,81.0,Charge HR
2017-10-08T10:03:15Z,83.0,Charge HR
2017-10-08T10:03:20Z,84.0,Charge HR
2017-10-08T10:03:25Z,88.0,Charge HR
2017-10-08T10:03:30Z,89.0,Charge HR
2017-10-08T10:03:35Z,85.0,Charge HR
2017-10-08T10:03:40Z,89.0,Charge HR
2017-10-08T10:03:45Z,90.0,Charge HR
2017-10-08T10:03:50Z,89.0,Charge HR
2017-10-08T10:03:55Z,85.0,Charge HR
2017-10-08T10:04:00Z,90.0,Charge HR
2017-10-08T10:04:05Z,91.0,Charge HR
2017-10-08T10:04:10Z,94.0,Charge HR
2017-10-08T10:04:15Z,95.0,Charge HR
2017-10-08T10:04:20Z,97.0,Charge HR
2017-10-08T10:04:25Z,99.0,Charge HR
2017-10-08T10:04:35Z,98.0,Charge HR
2017-10-08T10:04:40Z,98.0,Charge HR
2017-10-08T10:04:45Z,97.0,Charge HR
2017-10-08T10:04:50Z,99.0,Charge HR
2017-10-08T10:04:55Z,103.0,Charge HR
2017-10-08T10:05:00Z,103.0,Charge HR
2017-10-08T10:05:05Z,99.0,Charge HR
2017-10-08T10:05:10Z,102.0,Charge HR
2017-10-08T10:05:15Z,106.0,Charge HR
2017-10-08T10:05:20Z,105.0,Charge HR
2017-10-08T10:05:35Z,105.0,Charge HR
2017-10-08T10:05:45Z,104.0,Charge HR
2017-10-08T10:05:50Z,104.0,Charge HR
2017-10-08T10:05:55Z,100.0,Charge HR
2017-10-08T10:06:00Z,98.0,Charge HR
2017-10-08T10:06:05Z,94.0,Charge HR
2017-10-08T10:06:15Z,89.0,Charge HR
2017-10-08T10:06:20Z,85.0,Charge HR
2017-10-08T10:06:35Z,84.0,Charge HR
2017-10-08T10:06:40Z,81.0,Charge HR
2017-10-08T10:06:45Z,82.0,Charge HR
2017-10-08T10:06:55Z,78.0,Charge HR
2017-10-08T10:07:05Z,78.0,Charge HR
2017-10-08T10:07:10Z,77.0,Charge HR
2017-10-08T10:07:15Z,72.0,Charge HR
2017-10-08T10:07:20Z,71.0,Charge HR
2017-10-08T10:07:25Z,73.0,Charge HR
2017-10-08T10:07:30Z,72.0,Charge HR
2017-10-08T10:07:35Z,71.0,Charge HR
2017-10-08T10:07:50Z,74.0,Charge HR
2017-10-08T10:07:55Z,73.0,Charge HR
2017-10-08T10:08:00Z,69.0,Charge HR
2017-10-08T10:08:10Z,70.0,Charge HR
2017-10-08T10:08:20Z,72.0,Charge HR
2017-10-08T10:08:25Z,79.0,Charge HR
2017-10-08T10:08:30Z,95.0,Charge HR
2017-10-08T10:08:35Z,96.0,Charge HR
2017-10-08T10:08:40Z,94.0,Charge HR
2017-10-08T10:08:45Z,92.0,Charge HR
2017-10-08T10:08:55Z,89.0,Charge HR
2017-10-08T10:09:00Z,88.0,Charge HR
2017-10-08T10:09:05Z,88.0,Charge HR
2017-10-08T10:09:10Z,90.0,Charge HR
2017-10-08T10:09:15Z,92.0,Charge HR
2017-10-08T10:09:20Z,96.0,Charge HR
2017-10-08T10:09:25Z,97.0,Charge HR
2017-10-08T10:09:30Z,98.0,Charge HR
2017-10-08T10:09:40Z,97.0,Charge HR
2017-10-08T10:09:50Z,96.0,Charge HR
2017-10-08T10:09:55Z,91.0,Charge HR
2017-10-08T10:10:05Z,92.0,Charge HR
2017-10-08T10:10:10Z,89.0,Charge HR
2017-10-08T10:10:15Z,91.0,Charge HR
2017-10-08T10:10:20Z,95.0,Charge HR
2017-10-08T10:10:25Z,97.0,Charge HR
2017-10-08T10:10:30Z,99.0,Charge HR
2017-10-08T10:10:35Z,100.0,Charge HR
2017-10-08T10:10:40Z,103.0,Charge HR
2017-10-08T10:10:50Z,105.0,Charge HR
2017-10-08T10:10:55Z,104.0,Charge HR
2017-10-08T10:11:00Z,101.0,Charge HR
2017-10-08T10:11:10Z,94.0,Charge HR
2017-10-08T10:11:15Z,88.0,Charge HR
2017-10-08T10:11:20Z,91.0,Charge HR
2017-10-08T10:11:25Z,95.0,Charge HR
2017-10-08T10:11:30Z,90.0,Charge HR
2017-10-08T10:11:35Z,87.0,Charge HR
2017-10-08T10:11:40Z,86.0,Charge HR
2017-10-08T10:11:55Z,88.0,Charge HR
2017-10-08T10:12:00Z,91.0,Charge HR
2017-10-08T10:12:05Z,92.0,Charge HR
2017-10-08T10:12:10Z,89.0,Charge HR
2017-10-08T10:12:15Z,91.0,Charge HR
2017-10-08T10:12:20Z,96.0,Charge HR
2017-10-08T10:12:25Z,98.0,Charge HR
2017-10-08T10:12:30Z,100.0,Charge HR
2017-10-08T10:12:35Z,101.0,Charge HR
2017-10-08T10:12:40Z,102.0,Charge HR
2017-10-08T10:12:45Z,103.0,Charge HR
2017-10-08T10:12:50Z,107.0,Charge HR
2017-10-08T10:12:55Z,109.0,Charge HR
2017-10-08T10:13:00Z,112.0,Charge HR
2017-10-08T10:13:10Z,109.0,Charge HR
2017-10-08T10:13:15Z,105.0,Charge HR
2017-10-08T10:13:20Z,100.0,Charge HR
2017-10-08T10:13:25Z,104.0,Charge HR
2017-10-08T10:13:30Z,107.0,Charge HR
2017-10-08T10:13:35Z,111.0,Charge HR
2017-10-08T10:13:45Z,113.0,Charge HR
2017-10-08T10:13:50Z,114.0,Charge HR
2017-10-08T10:13:55Z,115.0,Charge HR
2017-10-08T10:14:10Z,115.0,Charge HR
2017-10-08T10:14:15Z,114.0,Charge HR
2017-10-08T10:14:25Z,113.0,Charge HR
2017-10-08T10:14:30Z,115.0,Charge HR
2017-10-08T10:14:35Z,118.0,Charge HR
2017-10-08T10:14:40Z,117.0,Charge HR
2017-10-08T10:14:50Z,117.0,Charge HR
2017-10-08T10:15:00Z,118.0,Charge HR
2017-10-08T10:15:05Z,119.0,Charge HR
2017-10-08T10:15:10Z,117.0,Charge HR
2017-10-08T10:15:15Z,115.0,Charge HR
2017-10-08T10:15:25Z,116.0,Charge HR
2017-10-08T10:15:30Z,118.0,Charge HR
2017-10-08T10:15:45Z,114.0,Charge HR
2017-10-08T10:15:50Z,111.0,Charge HR
2017-10-08T10:15:55Z,108.0,Charge HR
2017-10-08T10:16:00Z,111.0,Charge HR
2017-10-08T10:16:05Z,111.0,Charge HR
2017-10-08T10:16:10Z,110.0,Charge HR
2017-10-08T10:16:15Z,111.0,Charge HR
2017-10-08T10:16:20Z,112.0,Charge HR
2017-10-08T10:16:25Z,113.0,Charge HR
2017-10-08T10:16:30Z,112.0,Charge HR
2017-10-08T10:16:40Z,110.0,Charge HR
2017-10-08T10:16:45Z,112.0,Charge HR
2017-10-08T10:16:50Z,114.0,Charge HR
2017-10-08T10:16:55Z,113.0,Charge HR
2017-10-08T10:17:10Z,111.0,Charge HR
2017-10-08T10:17:15Z,110.0,Charge HR
2017-10-08T10:17:20Z,106.0,Charge HR
2017-10-08T10:17:25Z,97.0,Charge HR
2017-10-08T10:17:30Z,87.0,Charge HR
2017-10-08T10:17:35Z,83.0,Charge HR
2017-10-08T10:17:40Z,82.0,Charge HR
2017-10-08T10:17:45Z,83.0,Charge HR
2017-10-08T10:17:50Z,80.0,Charge HR
2017-10-08T10:17:55Z,77.0,Charge HR
2017-10-08T10:18:00Z,79.0,Charge HR
2017-10-08T10:18:05Z,80.0,Charge HR
2017-10-08T10:18:10Z,77.0,Charge HR
2017-10-08T10:18:15Z,79.0,Charge HR
2017-10-08T10:18:20Z,79.0,Charge HR
2017-10-08T10:18:25Z,78.0,Charge HR
2017-10-08T10:18:30Z,77.0,Charge HR
2017-10-08T10:18:40Z,78.0,Charge HR
2017-10-08T10:18:50Z,77.0,Charge HR
2017-10-08T10:18:55Z,75.0,Charge HR
2017-10-08T10:19:05Z,80.0,Charge HR
2017-10-08T10:19:10Z,85.0,Charge HR
2017-10-08T10:19:15Z,87.0,Charge HR
2017-10-08T10:19:20Z,86.0,Charge HR
2017-10-08T10:19:35Z,84.0,Charge HR
2017-10-08T10:19:40Z,85.0,Charge HR
2017-10-08T10:19:50Z,83.0,Charge HR
2017-10-08T10:19:55Z,81.0,Charge HR
2017-10-08T10:20:00Z,79.0,Charge HR
2017-10-08T10:20:05Z,77.0,Charge HR
2017-10-08T10:20:10Z,77.0,Charge HR
2017-10-08T10:20:20Z,75.0,Charge HR
2017-10-08T10:20:25Z,78.0,Charge HR
